spanish-friends-argentina	french-traveler                al día
spanish-traveler-latam	[CITA-AJENA] ridículo	to humiliate (dejar en ridículo)	Si no, vamos a hacer el ridículo delante de todo el barrio.
spanish-traveler-latam	[CITA-AJENA] ritmo	to find the groove (agarrar el ritmo)	Daniela: Mira el ritmo del tambor.
spanish-traveler-latam	[CITA-AJENA] rojas	red flags (banderas rojas)	La mamá de Camilo prepara un disfraz fantástico, lleno de plumas rojas y amarillas.
spanish-traveler-latam	[CITA-AJENA] salía	would not go out (no salía)	Pensé que el micro salía al mediodía, no tan temprano.
spanish-traveler-latam	[CITA-AJENA] tras	one after another (uno tras otro)	Lo que hay tras la subida.
spanish-traveler-latam	[CITA-AJENA] trato	a deal (sellar el trato)	Andrés: Trato hecho.
spanish-traveler-latam	[CITA-AJENA] área	area manager (jefa de área)	Carmen: Soy Carmen Ríos, la jefa del área.
spanish-traveler-latam	german-friends                 al día
spanish-traveler-latam	german-hamburg                 al día
spanish-traveler-latam	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
spanish-traveler-latam	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
spanish-traveler-latam	italian-friends-a0             al día
spanish-traveler-latam	italian-traveler-a0            al día
spanish-traveler-latam	portuguese-traveler-brazil-a0  al día
spanish-traveler-latam	spanish-friends-argentina      al día
spanish-traveler-latam	spanish-friends-colombia       al día
spanish-traveler-latam	spanish-friends-mexico         al día
spanish-traveler-latam	spanish-friends-spain-a0       al día
spanish-traveler-latam	spanish-friends                al día
spanish-traveler-latam	spanish-traveler-latam         al día
spanish-traveler-latam	spanish-traveler-mexico-a0     al día
spanish-traveler-latam	spanish-traveler-spain-b1      al día
spanish-traveler-latam	
spanish-traveler-latam	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
spanish-traveler-mexico-a0	french-traveler                al día
spanish-traveler-mexico-a0	[CITA-AJENA] bajar	to admit defeat (bajar la cabeza)	Pero cuando el bote llega a la orilla, no quiere bajar: ya quiere volver a Xochimilco.
spanish-traveler-mexico-a0	[CITA-AJENA] cantar	to admit defeat (cantar la retirada)	Cantar con desconocidos.
spanish-traveler-mexico-a0	[CITA-AJENA] cielo	to protest loudly (pegar el grito al cielo)	Mientras toma el agua dulce del coco, el cielo se llena de nubes de repente.
spanish-traveler-mexico-a0	[CITA-AJENA] están	that is what they are for (para eso están)	(NO APARECE)
spanish-traveler-mexico-a0	[CITA-AJENA] falta	without fail (sin falta)	Saca una foto para no olvidar el momento, aunque sabe que no hace falta.
spanish-traveler-mexico-a0	[CITA-AJENA] forma	properly, in style (en forma)	Habla con tanto orgullo que Sofía empieza a mirar las pirámides de otra forma.
spanish-traveler-mexico-a0	[CITA-AJENA] hondo	to breathe deep (respirar hondo)	Toma agua rápido y respira hondo, con los ojos llorosos.
spanish-traveler-mexico-a0	[CITA-AJENA] lugar	instead of (en lugar de)	Le cuesta creer que un lugar tan chico tenga tanta fama.
spanish-traveler-mexico-a0	[CITA-AJENA] muerta	dead; starving (muerta de hambre)	Pero la cámara no enciende: la batería está muerta.
spanish-traveler-mexico-a0	[CITA-AJENA] nubes	walking on air (en las nubes)	Mientras toma el agua dulce del coco, el cielo se llena de nubes de repente.
spanish-traveler-mexico-a0	[CITA-AJENA] puesto	got his act together (puesto las pilas)	Camina entre las mesas llenas de fruta, y Carmen, que vende ahí, le sonríe desde su puesto.
spanish-traveler-mexico-a0	[CITA-AJENA] quieta	to leave alone (dejar quieta)	De pronto, una iguana grande aparece entre las rocas y se queda muy quieta, mirándola.
spanish-traveler-mexico-a0	[CITA-AJENA] trapo	a worn out raspy voice (voz de trapo)	Pablo lo limpia con un trapo suave y le cuenta que el barro de la zona es muy fuerte.
spanish-traveler-mexico-a0	[CITA-AJENA] valor	to gather courage (armarse de valor)	El jaguar, le dice, da valor a quien lo lleva.
spanish-traveler-mexico-a0	german-expat                   al día
spanish-traveler-mexico-a0	german-friends                 al día
spanish-traveler-mexico-a0	german-hamburg                 al día
spanish-traveler-mexico-a0	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
spanish-traveler-mexico-a0	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
spanish-traveler-mexico-a0	italian-friends-a0             al día
spanish-traveler-mexico-a0	italian-traveler-a0            al día
spanish-traveler-mexico-a0	portuguese-traveler-brazil-a0  al día
spanish-traveler-mexico-a0	spanish-friends-argentina      al día
spanish-traveler-mexico-a0	spanish-friends-colombia       al día
spanish-traveler-mexico-a0	spanish-friends-mexico         al día
spanish-traveler-mexico-a0	spanish-friends-spain-a0       al día
spanish-traveler-mexico-a0	spanish-friends                al día
spanish-traveler-mexico-a0	spanish-traveler-latam         al día
spanish-traveler-mexico-a0	spanish-traveler-mexico-a0     al día
spanish-traveler-mexico-a0	spanish-traveler-spain-b1      al día
spanish-traveler-mexico-a0	
spanish-traveler-mexico-a0	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
german-expat	french-traveler                al día
german-expat	[CITA-AJENA] altbau	pre-war building: high ceilings, rarely an elevator (der Altbau)	Katja: Siebzig Quadratmeter, Altbau, zwei Straßen weiter, Miete aus einem anderen Jahrzehnt.
german-expat	[CITA-AJENA] beschwert	complains (sich beschweren)	Aber meistens ist es nur der Rücken, der sich beschwert.
german-expat	[CITA-AJENA] eher	sooner, rather; sooner X than Y (eher X als Y)	Hier kriegst du eher Karten für ein ausverkauftes Konzert als einen Termin beim Bürgeramt.
german-expat	[CITA-AJENA] freue	I am glad (ich freue mich, from sich freuen)	Ich freue mich sehr, du...
german-expat	[CITA-AJENA] grüßen	greetings (der Gruß, dative); to greet	Mit freundlichen Grüßen, das Treppenhaus.
german-expat	[CITA-AJENA] gute	good (gut, declined)	Mira: Gute Besserung wünscht mir hier sonst keiner.
german-expat	[CITA-AJENA] guten	good (gut, declined)	Formulare gehören in dieser Stadt zu jeder guten Nachricht.
german-expat	[CITA-AJENA] hause	home (nach Hause, from ward)	Nadia geht nach Hause, den Schlüssel in der Tasche.
german-expat	[CITA-AJENA] hör	listen (hören, imperative); listen up (Hör zu)	Nadia: Hör zu: Der Fall Pizzakarton wurde aufgeklärt, dritter Stock, man bittet um Entschuldigung.
german-expat	[CITA-AJENA] hören	to listen; listen (Hören Sie, from formal)	Brandt: Hören Sie.
german-expat	[CITA-AJENA] liegen	to lie; it will suit you (das wird Ihnen liegen)	Präzision unter Druck; das Projekt wird Ihnen liegen.
german-expat	[CITA-AJENA] sage	say (sagen, ich form)	(NO APARECE)
german-expat	[CITA-AJENA] stand	stood; was written (stehen, past)	Nadia: Vor einem Jahr stand ich genau hier, mit deinem Blick.
german-expat	[CITA-AJENA] stapeln	to pile up (sich stapeln)	Vor Timos Haus stapeln sich Kartons; der Altbau kontert mit fünftem Stock ohne Aufzug.
german-expat	[CITA-AJENA] suchen	to look for; we've been looking for you (wir suchen Sie)	(NO APARECE)
german-expat	[CITA-AJENA] vom	from the (von + dem)	Mein Vermieter ist seit einer Woche wie vom Erdboden verschluckt.
german-expat	[CITA-AJENA] weißt	know (wissen, du form)	Und weißt du, was das Verrückteste ist?
german-expat	[CITA-AJENA] wichtigste	most important (wichtig, superlative)	Der Dienstausweis ist noch warm aus dem Drucker, da lernt Nadia die wichtigste Landkarte des Büros: wer du ist und wer Sie bleibt.
german-expat	[CITA-AJENA] zum	to the (zu + dem)	Du stehst hier sicher nicht zum Vergnügen um diese Uhrzeit.
german-expat	[CITA-AJENA] zur	to the (zu + der)	An der Treppe zur U-Bahn dann das gelbe Schild, und Timos Gesicht verliert jede Gelassenheit: Ersatzverkehr.
german-expat	german-expat                   al día
german-expat	german-friends                 al día
german-expat	german-hamburg                 al día
german-expat	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
german-expat	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
german-expat	italian-friends-a0             al día
german-expat	italian-traveler-a0            al día
german-expat	portuguese-traveler-brazil-a0  al día
german-expat	spanish-friends-argentina      al día
german-expat	spanish-friends-colombia       al día
german-expat	spanish-friends-mexico         al día
german-expat	spanish-friends-spain-a0       al día
german-expat	spanish-friends                al día
german-expat	spanish-traveler-latam         al día
german-expat	spanish-traveler-mexico-a0     al día
german-expat	spanish-traveler-spain-b1      al día
german-expat	
german-expat	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
german-friends	french-traveler                al día
german-friends	[CITA-AJENA] aufs	onto the (auf das)	Ronny schmeißt vor lauter Freude eine ganze Runde Currywurst raus und ruft, heute Abend gehe hier alles aufs Haus.
german-friends	[CITA-AJENA] fürs	for the (für das)	Sie muss niemandem mehr etwas beweisen, denn Micha hat ihr im Halbschlaf schon einen Platz fürs nächste Wochenende reserviert.
german-friends	[CITA-AJENA] vom	from the (von + dem)	Beim Essen erzählt Kalle von vierzig Jahren auffe Arbeit, vom alten Bulli, von durchmalochten Nächten.
german-friends	[CITA-AJENA] zum	to the (zu + dem)	Und du, Nadia, brummt er zum Schluss, du gehörst jetzt zur Bagage, ob du willst oder nich.
german-friends	[CITA-AJENA] zur	to the (zu + der)	Und du, Nadia, brummt er zum Schluss, du gehörst jetzt zur Bagage, ob du willst oder nich.
german-friends	german-expat                   al día
german-friends	german-friends                 al día
german-friends	german-hamburg                 al día
german-friends	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
german-friends	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
german-friends	italian-friends-a0             al día
german-friends	italian-traveler-a0            al día
german-friends	portuguese-traveler-brazil-a0  al día
german-friends	spanish-friends-argentina      al día
german-friends	spanish-friends-colombia       al día
german-friends	spanish-friends-mexico         al día
german-friends	spanish-friends-spain-a0       al día
german-friends	spanish-friends                al día
german-friends	spanish-traveler-latam         al día
german-friends	spanish-traveler-mexico-a0     al día
german-friends	spanish-traveler-spain-b1      al día
german-friends	
german-friends	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
german-hamburg	french-traveler                al día
german-hamburg	[CITA-AJENA] ab	from (a point in time); from 6:58 on (ab 6:58)	Merle, die dazugestoßen ist, winkt ab und zeigt in die andere Richtung, zur Alster.
german-hamburg	[HERE] allein	alone; here: just (the word alone)	Die Texte lernst du beim dritten Spiel von allein.
german-hamburg	[CITA-AJENA] altbau	pre-war building: high ceilings, rarely an elevator (der Altbau)	(NO APARECE)
german-hamburg	[CITA-AJENA] aufs	onto the (auf das)	Grit stellt eine Wärmflasche aufs Sofa und zieht die Vorhänge zu.
german-hamburg	[CITA-AJENA] beim	at the (bei + dem)	Die Texte lernst du beim dritten Spiel von allein.
german-hamburg	[CITA-AJENA] beschwert	complains (sich beschweren)	Nora: Und niemand beschwert sich über den Lärm zu dieser Stunde?
german-hamburg	[CITA-AJENA] besten	best (gut, superlative declined)	Das schreibst du dir am besten rot an.
german-hamburg	[CITA-AJENA] bist	are (sein, du form)	Nora: Schön, dass du gekommen bist, Frau Boysen.
german-hamburg	[CITA-AJENA] bloß	definitely not, no way (bloß nicht!)	Bloß nicht schwärmen.
german-hamburg	[CITA-AJENA] da	there; there's one (da ist einer)	Da wird nicht gewartet, Nora.
german-hamburg	[CITA-AJENA] daran	at that; at precisely that point (genau daran)	Ich habe zwei Tage daran gesessen.
german-hamburg	[CITA-AJENA] dein	your; are you serious? (Dein Ernst?)	Und jetzt iss dein Stück, bevor der Kuchen trocken wird.
german-hamburg	[CITA-AJENA] dreht	turns (drehen); turns around (dreht sich um)	Nora dreht sich an der Ecke noch einmal zum Wasser um, dann folgt sie den anderen nach Hause, wo morgen nur noch Treibholz liegen wird.
german-hamburg	[HERE] dünn	thin; here: flimsy, weak	Ist es zu dünn?
german-hamburg	[CITA-AJENA] eher	sooner, rather; sooner X than Y (eher X als Y)	Das wirkt eher nach Piraten als nach Fußball.
german-hamburg	[CITA-AJENA] ernst	serious (der Ernst); seriously? (Dein Ernst?)	Ole: Er meint das ernst.
german-hamburg	[CITA-AJENA] erst	only, not until; for now (erst mal)	Nora: Andere würden sich bei so einem Wetter gar nicht erst aus dem Bett wagen.
german-hamburg	[CITA-AJENA] erste	first (erst, declined)	Boysen schneidet den Kuchen an und schiebt Nora das erste Stück hin.
german-hamburg	[HERE] fenster	window; here: assigned time slot (das Fenster)	Nora zählt die Fenster.
german-hamburg	[CITA-AJENA] freue	I am glad (ich freue mich, from sich freuen)	Ruf das nächste Mal kurz an, dann freue ich mich wirklich.
german-hamburg	[CITA-AJENA] früh	early; too early (zu früh)	Sonntags früh im Fischmarkt macht der Norden eine einzige Ausnahme.
german-hamburg	[CITA-AJENA] fällt	falls; the decision is made (die Entscheidung fällt)	Ein Tor fällt, und die Tribüne explodiert in einem einzigen Aufschrei.
german-hamburg	[CITA-AJENA] fürs	for the (für das)	Elbe oder Alster, das ist hier eine Entscheidung fürs Leben.
german-hamburg	[CITA-AJENA] geht	goes; go ahead (Geht vor, from gehen)	Es geht nicht um besser, es geht um Zugehörigkeit.
german-hamburg	[CITA-AJENA] genommen	taken (nehmen); would have taken me (hätte mich genommen)	Nora: Weil mich vor einem Jahr jemand an genau dieser Theke an die Hand genommen hat.
german-hamburg	[CITA-AJENA] gern	gladly; would like (hätte gern)	Sehr gern.
german-hamburg	[CITA-AJENA] grüßen	greetings (der Gruß, dative); to greet	Sie halten den Hof sauber, Sie grüßen, Sie drängen sich nicht auf.
german-hamburg	[CITA-AJENA] gute	good (gut, declined)	Ole: Gute Wahl.
german-hamburg	[CITA-AJENA] guten	good (gut, declined)	In guten Zeiten sechs.
german-hamburg	[CITA-AJENA] hast	have (haben, du form)	Ole: Und du hast gerade deine erste Vokabel gelernt: Kann man so machen.
german-hamburg	[CITA-AJENA] hause	home (nach Hause, from ward)	Tüte auf, Augen zu, und du gehst als glückliche Frau nach Hause!
german-hamburg	[CITA-AJENA] herzlich	warm, cordial; welcome (herzlich willkommen)	Wer bohrt, wirkt übergriffig, nicht herzlich.
german-hamburg	[CITA-AJENA] hin	there (direction); there alone (allein hin)	Boysen schneidet den Kuchen an und schiebt Nora das erste Stück hin.
german-hamburg	[CITA-AJENA] hätte	would have (haben, Konjunktiv II)	Ole zählt im Stillen die Jahre, die er auf so eine Wohnung gewartet hätte.
german-hamburg	[CITA-AJENA] hör	listen (hören, imperative); listen up (Hör zu)	Schreier: Hör auf deinen Freund!
german-hamburg	[CITA-AJENA] hören	to listen; listen (Hören Sie, from formal)	Wie soll ich hier je den Unterschied hören?
german-hamburg	[CITA-AJENA] hört	hears (hören); one hears (man hört)	Ole kommt herein, hört das Stichwort und grinst.
german-hamburg	[CITA-AJENA] jahren	years (das Jahr, dative)	In sieben Jahren spricht sie längst fließend Hamburgisch, hat zwei Umzüge hinter sich und weiß, wo welche Fähre ablegt.
german-hamburg	[CITA-AJENA] kehrt	returns (zurückkehren; kehrt ... zurück)	Wenn das Wasser kehrt.
german-hamburg	[CITA-AJENA] kommen	to come; come along (Kommen Sie)	Zur kleinen Einweihung in Noras Wohnung kommen nur drei Gäste, dafür bringt jeder etwas mit.
german-hamburg	[CITA-AJENA] kommst	come (kommen, du form); coming? (Kommst du?)	Du kommst wegen der Aussicht und gehst mit drei Kilo Aal.
german-hamburg	[CITA-AJENA] kopf	head (der Kopf); in her head (im Kopf)	Es fühlt sich nur an, als hätte jemand die Tür zu meinem Kopf geöffnet, ohne vorher zu klopfen.
german-hamburg	[CITA-AJENA] könnte	could (können, Konjunktiv II)	Ich könnte mir das gut vorstellen.
german-hamburg	[CITA-AJENA] laden	shop (der Laden); load the page (Seite laden)	Im Laden hängt eine ganze Wand voller gelber Regenmäntel.
german-hamburg	[CITA-AJENA] lang	long; for a whole week (eine Woche lang)	Zwei Stunden lang darfst du hier alles rauslassen, was die Woche über drin bleibt.
german-hamburg	[CITA-AJENA] lass	let (lassen); let me guess (lass mich raten)	Merle: Lass ihn hier.
german-hamburg	[CITA-AJENA] legt	lays, puts (legen); presents (legt vor)	Als kleines Mitbringsel legt Nora eine Zimtschnecke aus dem neuen schwedischen Café auf Wiebkes Theke.
german-hamburg	[CITA-AJENA] liegen	to lie; it will suit you (das wird Ihnen liegen)	Nora dreht sich an der Ecke noch einmal zum Wasser um, dann folgt sie den anderen nach Hause, wo morgen nur noch Treibholz liegen wird.
german-hamburg	[CITA-AJENA] lässt	lets (lassen); can be done (lässt sich)	Man lässt hier keinen allein husten.
german-hamburg	[HERE] läuft	runs; here: nothing works (laufen)	Ole: So läuft das Theater.
german-hamburg	[CITA-AJENA] machen	to make, do; to finish (fertig machen)	Carstens: Kann man so machen.
german-hamburg	[CITA-AJENA] mal	time(s); for now (erst mal)	Das höre ich heute zum ersten Mal.
german-hamburg	[CITA-AJENA] morgen	morning; this morning (heute Morgen)	Wer heute nicht schwärmt, klagt morgen nicht über jede Kleinigkeit.
german-hamburg	[CITA-AJENA] muss	must (müssen); nobody has to (niemand muss)	Ohne dass ich betteln muss?
german-hamburg	[CITA-AJENA] neuer	new (neu, declined)	Ole, ihr neuer Kollege, holt sie ab und grinst schon, bevor sie den Mund aufmacht.
german-hamburg	[CITA-AJENA] noch	still, yet; fourteen more (noch vierzehn)	Das Sie hat seinen Sinn, solange man sich noch beschnuppert.
german-hamburg	[CITA-AJENA] näher	approach) (nearer, closer (näher kommen)	Je näher man sich ist, desto weniger bohrt man.
german-hamburg	[CITA-AJENA] punkt	at seven sharp (Punkt sieben)	Fester Punkt, fester Magen.
german-hamburg	[CITA-AJENA] raus	out; phone out (Handy raus)	Zieh den Nerz an, geh raus, und der Regen wird dir gleichgültig.
german-hamburg	[CITA-AJENA] redet	talks (reden); wer redet, verliert	Merle: Hier redet man erst, wenn man wirklich etwas zu sagen hat.
german-hamburg	[CITA-AJENA] rot	red; to mark red (rot anstreichen)	Das schreibst du dir am besten rot an.
german-hamburg	[CITA-AJENA] sag	say (sagen, imperative)	Kunde: Sag bloß nicht Zimtschnecke, wenn ein Hamburger dabei ist.
german-hamburg	[CITA-AJENA] sage	say (sagen, ich form)	Sag mir, an welches Wasser du sonntags gehst, und ich sage dir, wer du bist.
german-hamburg	[CITA-AJENA] seite	page (die Seite); load the page (Seite laden)	Ole zieht Nora kurz zur Seite und spricht leise.
german-hamburg	[CITA-AJENA] stand	stood; was written (stehen, past)	Die Anzeige stand unter Wohnungen.
german-hamburg	[CITA-AJENA] stapeln	to pile up (sich stapeln)	Im Flur stapeln sich Wäschekörbe.
german-hamburg	[CITA-AJENA] stellt	puts (stellen); puts down (stellt ab)	Frau Boysen von nebenan stellt einen selbstgebackenen Kuchen auf den Tisch, Ole eine Flasche Wein.
german-hamburg	[CITA-AJENA] suchen	to look for; we've been looking for you (wir suchen Sie)	Ole: Bis dahin suchen wir auf dem freien Markt.
german-hamburg	[CITA-AJENA] tagen	days (der Tag, dative)	Wer sich verkriecht, ist in drei Tagen wieder auf den Beinen.
german-hamburg	[CITA-AJENA] viertel	quarter; quarter to seven (Viertel vor sieben)	Nora: Der Schnitt ist vernünftig, das Viertel ruhig.
german-hamburg	[CITA-AJENA] vom	from the (von + dem)	Nora: Und wenn die Konkurrenz das Blaue vom Himmel verspricht?
german-hamburg	[CITA-AJENA] weiter	further, on; you keep counting (rechne du weiter)	Der Regen fällt weiter, aber er erreicht sie nicht mehr.
german-hamburg	[CITA-AJENA] weißt	know (wissen, du form)	Nora: Weißt du was?
german-hamburg	[CITA-AJENA] wollte	wanted (wollen, past)	Nora: Ich wollte eigentlich nur ein einzelnes Brötchen.
german-hamburg	[CITA-AJENA] wäre	would be (sein, Konjunktiv II)	Greve: Sie sagen das, als wäre es eine schlechte Nachricht.
german-hamburg	[CITA-AJENA] zieht	pulls (ziehen); moves (zieht nach Leipzig); drifts (der Herd zieht)	Ole zieht Nora kurz zur Seite und spricht leise.
german-hamburg	[CITA-AJENA] zu	to; into towers (too; zu Türmen)	Nora: Und ihr, die ihr sonst kein Wort zu viel sagt, singt hier zwei Stunden am Stück?
german-hamburg	[CITA-AJENA] zum	to the (zu + dem)	Das höre ich heute zum ersten Mal.
german-hamburg	[CITA-AJENA] zur	to the (zu + der)	Danach wohnen Sie zur Nutzung.
german-hamburg	[CITA-AJENA] zurück	back; returns (kehrt ... zurück)	An der Theke wirft ein Stammkunde Wiebke ein fröhliches Hummel Hummel hin, und sie schießt sofort zurück: Mors Mors.
german-hamburg	german-expat                   al día
german-hamburg	german-friends                 al día
german-hamburg	german-hamburg                 al día
german-hamburg	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
german-hamburg	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
german-hamburg	italian-friends-a0             al día
german-hamburg	italian-traveler-a0            al día
german-hamburg	portuguese-traveler-brazil-a0  al día
german-hamburg	spanish-friends-argentina      al día
german-hamburg	spanish-friends-colombia       al día
german-hamburg	spanish-friends-mexico         al día
german-hamburg	spanish-friends-spain-a0       al día
german-hamburg	spanish-friends                al día
german-hamburg	spanish-traveler-latam         al día
german-hamburg	spanish-traveler-mexico-a0     al día
german-hamburg	spanish-traveler-spain-b1      al día
german-hamburg	
german-hamburg	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
german-traveler-a0	french-traveler                al día
german-traveler-a0	[CITA-AJENA] ab	from (a point in time); from 6:58 on (ab 6:58)	“Ab August.
german-traveler-a0	[CITA-AJENA] bringen	to bring; bring (Bringen Sie, from formal)	“Die bringen Glück.
german-traveler-a0	[HERE] dünn	thin; here: flimsy, weak	Sein Messer ist scharf und dünn.
german-traveler-a0	[CITA-AJENA] erste	first (erst, declined)	Ich bin die Erste im Zimmer.”
german-traveler-a0	[CITA-AJENA] halb	half; half past EIGHT (halb neun)	Das Schloss ist halb kaputt.
german-traveler-a0	[CITA-AJENA] hast	have (haben, du form)	“Dann hast du an Weihnachten ein Bett.”
german-traveler-a0	[CITA-AJENA] jahren	years (das Jahr, dative)	“Sie lebt seit zwei Jahren in Hamburg.
german-traveler-a0	[CITA-AJENA] kopf	head (der Kopf); in her head (im Kopf)	Viele Besucher berühren den Kopf.
german-traveler-a0	[CITA-AJENA] laden	shop (der Laden); load the page (Seite laden)	“Ich kann den Laden nicht nehmen”, sagt Hannah.
german-traveler-a0	[CITA-AJENA] lang	long; for a whole week (eine Woche lang)	Der Freitag ist immer lang.”
german-traveler-a0	[CITA-AJENA] lass	let (lassen); let me guess (lass mich raten)	Lass mich.”
german-traveler-a0	[CITA-AJENA] legt	lays, puts (legen); presents (legt vor)	Hannah lacht und legt die Hand auf den Kopf.
german-traveler-a0	[CITA-AJENA] lässt	lets (lassen); can be done (lässt sich)	Hannah lässt die Schuhe im Boot.
german-traveler-a0	[CITA-AJENA] muss	must (müssen); nobody has to (niemand muss)	“Ich muss euch etwas sagen.
german-traveler-a0	[CITA-AJENA] redet	talks (reden); wer redet, verliert	Er redet schnell durch das Fenster.
german-traveler-a0	[CITA-AJENA] rot	red; to mark red (rot anstreichen)	Ihre Haut wird sofort rot.
german-traveler-a0	[CITA-AJENA] sag	say (sagen, imperative)	“Sag jetzt nichts.
german-traveler-a0	[CITA-AJENA] seite	page (die Seite); load the page (Seite laden)	(NO APARECE)
german-traveler-a0	[CITA-AJENA] stellt	puts (stellen); puts down (stellt ab)	Hannah stellt die kleine Ritterfigur auf den Tresen.
german-traveler-a0	[CITA-AJENA] tagen	days (der Tag, dative)	Hannah lacht zum ersten Mal seit zwei Tagen.
german-traveler-a0	[CITA-AJENA] weh	that hurts (das tut weh)	Ihr Bein tut weh, und der Knöchel wird dick.
german-traveler-a0	[CITA-AJENA] zieht	pulls (ziehen); moves (zieht nach Leipzig); drifts (der Herd zieht)	Der Rauch vom Rost zieht überall durch die Gasse.
german-traveler-a0	[CITA-AJENA] zurück	back; returns (kehrt ... zurück)	Der Bus zurück fährt erst in zwei Stunden.
german-traveler-a0	[CITA-AJENA] zählt	counts (zählen); does not count (zählt nicht)	“Dresden, Heidelberg, Triberg”, zählt Elias.
german-traveler-a0	german-expat                   al día
german-traveler-a0	german-friends                 al día
german-traveler-a0	german-hamburg                 al día
german-traveler-a0	german-traveler-a0             faltan 34: 18 copiadas, 0 escritas a mano, 16 SIN CUBRIR
german-traveler-a0	   sin cubrir: gedreht, ärmeln, dorthin, zwiebeln, hund, hemd, mauer, wenige, dreißig, ständen, sauer, wanderer, niedrig, beim, stift, schuh
german-traveler-a0	italian-friends-a0             al día
german-traveler-a0	italian-traveler-a0            al día
german-traveler-a0	portuguese-traveler-brazil-a0  al día
german-traveler-a0	spanish-friends-argentina      al día
german-traveler-a0	spanish-friends-colombia       al día
german-traveler-a0	spanish-friends-mexico         al día
german-traveler-a0	spanish-friends-spain-a0       al día
german-traveler-a0	spanish-friends                al día
german-traveler-a0	spanish-traveler-latam         al día
german-traveler-a0	spanish-traveler-mexico-a0     al día
german-traveler-a0	spanish-traveler-spain-b1      al día
german-traveler-a0	
german-traveler-a0	0 glosas añadidas; NO escritos por huecos: german-traveler-a0
